id,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,class
8445,24, Private,274398, Some-college,10, Never-married, Adm-clerical, Own-child, Black, Female,0,0,20, United-States,0
26185,39, Private,219483, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,5013,0,32, United-States,0
23702,33, Private,200246, Some-college,10, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,0
6159,41, Private,141642, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States,0
13515,34, others,267352, 11th,7, Never-married, others, Not-in-family, White, Male,0,0,30, United-States,0
19543,37, Self-emp-inc,183800, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,1887,40, United-States,1
12569,25, Private,66935, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, United-States,0
6022,51, Local-gov,319054, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,60, United-States,0
5092,38, Private,172571, Some-college,10, Divorced, Craft-repair, Own-child, White, Male,0,0,58, Poland,0
13569,19, others,291509, 12th,8, Never-married, others, Own-child, White, Male,0,0,28, United-States,0
11211,60, Self-emp-not-inc,25825, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States,1
11221,37, Local-gov,244803, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, others,0
24230,51, Local-gov,133336, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States,1
29642,45, Self-emp-inc,204196, Bachelors,13, Divorced, Exec-managerial, Unmarried, White, Male,0,0,50, United-States,1
23121,23, Private,105617, 9th,5, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States,0
25972,26, Private,100147, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,45, United-States,1
17515,41, Private,223763, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
3659,30, Private,206051, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,1
3326,32, Private,43403, Some-college,10, Divorced, Farming-fishing, Not-in-family, White, Female,0,1590,54, United-States,0
9465,47, Private,303637, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,49, United-States,1
15033,19, others,211553, Some-college,10, Never-married, others, Own-child, White, Female,0,0,35, United-States,0
2663,48, State-gov,183486, Assoc-voc,11, Divorced, Prof-specialty, Unmarried, White, Female,0,0,56, United-States,1
22617,20, Private,164775, 5th-6th,3, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, Guatemala,0
21762,67, others,233182, HS-grad,9, Divorced, others, Not-in-family, White, Female,0,0,7, United-States,0
28062,37, Private,263094, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States,1
21917,54, Private,227832, 12th,8, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
11673,49, Private,30219, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,1669,40, United-States,0
31974,50, Private,310774, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States,0
27904,31, Private,341672, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,50, India,0
1927,45, Private,188386, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1628,45, United-States,0
26013,22, Self-emp-not-inc,197387, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States,0
14132,31, Private,451744, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States,0
30537,35, Private,239409, 10th,6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States,0
32436,37, Private,40955, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1
2880,31, Private,159322, HS-grad,9, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, United-States,0
22223,47, Private,191957, HS-grad,9, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States,1
19765,52, Private,128378, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
13562,35, Self-emp-not-inc,188563, HS-grad,9, Divorced, Farming-fishing, Own-child, White, Male,0,0,50, United-States,0
9494,63, Self-emp-not-inc,179444, 7th-8th,4, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,15, United-States,0
24943,41, Private,149909, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,7688,0,50, United-States,1
21341,65, Self-emp-not-inc,78875, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,2290,0,40, United-States,0
27483,36, Private,160035, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States,0
28929,51, State-gov,193720, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,56, United-States,1
16195,17, Private,204018, 11th,7, Never-married, Sales, Unmarried, White, Male,0,0,15, United-States,0
22104,30, Private,207668, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,30, United-States,0
4620,40, Private,191196, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,0
942,38, Self-emp-inc,196373, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
30940,35, Private,191628, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0
19619,23, Private,399022, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States,0
29794,47, Private,358465, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
19641,25, Private,206600, 10th,6, Never-married, Other-service, Not-in-family, White, Male,0,0,24, Nicaragua,0
16577,35, Private,166549, 12th,8, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
16522,28, Local-gov,251854, Some-college,10, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,0
8368,31, Private,162572, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
8627,70, Private,145419, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female,0,0,5, United-States,0
16692,29, Private,190765, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,44, United-States,0
17949,28, State-gov,381789, Some-college,10, Separated, Exec-managerial, Own-child, White, Male,0,2339,40, United-States,0
12156,28, Local-gov,163942, Some-college,10, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States,0
6727,31, Private,345122, Prof-school,15, Divorced, Prof-specialty, Not-in-family, White, Male,14084,0,50, United-States,1
18519,71, Federal-gov,422149, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,20051,0,40, United-States,1
24997,33, Private,278514, HS-grad,9, Divorced, Craft-repair, Own-child, White, Female,0,0,42, United-States,0
30575,23, Private,239663, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,2597,0,50, United-States,0
31806,63, Private,174826, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States,0
31464,32, Private,309513, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
31104,47, Local-gov,200471, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,5178,0,40, United-States,1
23777,47, Private,33865, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,48, United-States,0
18660,56, Private,116143, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,5178,0,44, United-States,1
23456,24, Private,103277, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,2597,0,40, United-States,0
12817,40, Local-gov,240504, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
28202,31, Private,110643, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,55, United-States,1
25146,44, Private,75012, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,80, United-States,0
30725,26, Private,160300, HS-grad,9, Married-spouse-absent, Protective-serv, Not-in-family, White, Male,0,0,40, United-States,0
2623,24, Private,210781, Bachelors,13, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States,0
32322,22, Local-gov,195532, Some-college,10, Never-married, Protective-serv, Other-relative, White, Female,0,0,43, United-States,0
8534,29, Private,142519, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,0
18301,31, State-gov,113129, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,65, United-States,0
16615,34, Private,251421, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
8371,43, Private,194773, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States,0
23841,37, Private,126954, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
737,43, State-gov,260960, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,0
31944,44, Private,144067, Bachelors,13, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,12, others,0
24493,52, Private,400004, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
26233,27, Private,327766, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States,0
14057,24, Private,52242, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States,1
14879,51, Local-gov,97005, 7th-8th,4, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
14249,37, Private,172571, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,0
25844,29, Private,367329, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
24899,51, Private,355551, HS-grad,9, Never-married, Craft-repair, Unmarried, White, Female,0,0,45, Mexico,0
22089,18, Private,137363, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0
24501,36, Private,126946, Some-college,10, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
9513,24, Private,236696, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0,0,30, United-States,0
22319,37, Private,184498, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
10187,21, Private,177265, Assoc-acdm,12, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States,0
6495,31, Local-gov,356689, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0
755,27, Private,31757, Assoc-voc,11, Never-married, Craft-repair, Own-child, White, Male,0,0,38, United-States,0
21304,32, Private,184833, 10th,6, Separated, Craft-repair, Unmarried, White, Female,0,0,40, United-States,0
31574,21, Private,387335, Some-college,10, Never-married, Tech-support, Own-child, White, Female,0,1719,9, United-States,0
24348,39, Private,99527, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
15802,44, Local-gov,263871, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States,0
28348,59, Self-emp-inc,122390, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,48, United-States,1
26931,28, Private,99478, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States,0
6200,37, Self-emp-not-inc,415847, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
20308,24, Private,176189, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
16453,50, Private,113290, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,15, United-States,0
21751,39, Private,36376, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States,0
8084,55, Private,185459, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,1
15047,34, Private,188096, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,36, United-States,0
32506,38, Private,32916, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States,1
5682,55, Private,160662, Doctorate,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, United-States,1
31241,60, Self-emp-not-inc,33717, 11th,7, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States,0
15653,36, Private,150042, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0
32490,60, others,134152, 9th,5, Divorced, others, Not-in-family, Black, Male,0,0,35, United-States,0
18064,31, Private,127610, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,50, United-States,1
7557,28, Self-emp-not-inc,190836, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,1
8569,23, Private,220993, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,0,1590,48, United-States,0
9661,29, Private,183111, Assoc-voc,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
15734,51, Federal-gov,215948, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, others,0
5961,24, Private,200967, HS-grad,9, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,36, United-States,0
18987,48, Private,182541, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,45, United-States,1
29800,33, Self-emp-not-inc,235271, Bachelors,13, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States,1
7868,49, State-gov,122177, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,1
1269,44, Local-gov,409505, Bachelors,13, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, United-States,0
28716,56, Private,159770, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
13733,48, Local-gov,493862, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7298,0,38, United-States,1
12697,47, Private,181652, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
26514,27, Private,99897, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,0
6998,18, Private,125441, 11th,7, Never-married, Other-service, Own-child, White, Male,1055,0,20, United-States,0
11283,39, Self-emp-inc,241153, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,0
8669,50, Private,24013, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,84, United-States,1
31458,24, Private,314182, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Female,0,0,50, United-States,0
18667,31, Private,126402, HS-grad,9, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,60, United-States,0
20116,31, Private,120857, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,18, United-States,0
9045,28, Federal-gov,56651, Bachelors,13, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, United-States,0
30597,42, Local-gov,191149, Masters,14, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,0
28180,31, Self-emp-not-inc,203463, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States,0
22029,23, Private,139012, Assoc-voc,11, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,40, South,0
